DESDE_DT;UNADM_ID;ACTIV_ID;UNGES_ID;ELMUN_ID;UNFAC_ID;TPREC_ID;TPENT_ID;TPGFA_ID;PROCE_ID;PROVE_NM;OPERADOR_ID;sum(POBDC_QT);sum(POBGC_QT);PORCENTAJE_QT;UTE_ID;PORCENTAJE_UTE_QT;MEDIOSPP_SN
2017-07-01T00:00:00.000Z;UA1;1;UG1;14046;77.0000000000;0101;2;2;2;1022;0;5435.0;5435.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14047;77.0000000000;0101;1;1;2;1022;0;2009.0;2009.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14048;77.0000000000;0209;1;1;9;1022;0;1506.0;1506.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14050;77.0000000000;0113;1;1;4;1022;0;2903.0;2903.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14051;77.0000000000;0101;1;1;2;1022;0;1603.0;1603.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14052;77.0000000000;0101;2;2;2;1022;0;11160.0;11160.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14053;77.0000000000;0101;2;2;2;1022;0;7468.0;7468.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14054;77.0000000000;0113;2;2;4;1022;0;183.0;183.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14054;77.0000000000;0101;2;2;2;1022;0;933.0;933.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14054;77.0000000000;0209;2;2;9;1022;0;16176.0;16176.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14055;77.0000000000;0113;2;2;4;1022;0;445.0;445.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14055;77.0000000000;0209;2;2;9;1022;0;4096.0;4096.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14055;77.0000000000;0101;2;2;2;1022;0;18314.0;18314.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14057;77.0000000000;0101;2;2;2;1022;0;7576.0;7576.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14058;77.0000000000;0101;2;2;2;1022;0;10042.0;10042.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14059;77.0000000000;0101;1;1;2;1022;0;811.0;811.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14060;77.0000000000;0101;2;2;2;1022;0;6079.0;6079.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14061;77.0000000000;0101;1;1;2;1022;0;822.0;822.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14062;77.0000000000;0101;1;1;2;1022;0;1150.0;1150.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14063;77.0000000000;0101;1;1;2;1022;0;1208.0;1208.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14064;77.0000000000;0101;1;1;2;1022;0;373.0;373.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14065;77.0000000000;0101;1;1;2;1022;0;2353.0;2353.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14066;77.0000000000;0101;2;2;2;1022;0;419.0;419.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14066;77.0000000000;0209;2;2;9;1022;0;6882.0;6882.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14067;77.0000000000;0101;1;1;2;1022;0;129.0;129.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14067;77.0000000000;0209;1;1;9;1022;0;324.0;324.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14067;77.0000000000;0113;1;1;4;1022;0;4465.0;4465.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14068;77.0000000000;0101;1;1;2;1022;0;669.0;669.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14069;77.0000000000;0209;2;2;9;1022;0;8798.0;8798.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14069;77.0000000000;0113;2;2;4;1022;0;155.0;155.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14069;77.0000000000;0101;2;2;2;1022;0;52.0;52.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14070;77.0000000000;0101;1;1;2;1022;0;1520.0;1520.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14071;77.0000000000;0101;1;1;2;1022;0;1088.0;1088.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14072;77.0000000000;0101;1;1;2;1022;0;1196.0;1196.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14073;77.0000000000;0101;1;1;2;1022;0;3374.0;3374.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14074;77.0000000000;0101;1;1;2;1022;0;2636.0;2636.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;1;UG1;14075;77.0000000000;0101;1;1;2;1022;0;657.0;657.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14001;77.0000000000;0139;1;1;4;1022;0;4270.0;4270.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14002;77.0000000000;0139;2;2;4;1022;0;13511.0;13511.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14003;77.0000000000;0139;1;1;4;1022;0;1495.0;1495.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14004;77.0000000000;0139;1;1;4;1022;0;2431.0;2431.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14005;77.0000000000;0139;2;2;4;1022;0;7948.0;7948.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14006;77.0000000000;0139;1;1;4;1022;0;1558.0;1558.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14007;77.0000000000;0139;2;2;4;1022;0;19782.0;19782.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14008;77.0000000000;0139;1;1;4;1022;0;3391.0;3391.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14009;77.0000000000;0139;1;1;4;1022;0;3062.0;3062.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14010;77.0000000000;0139;2;2;4;1022;0;3615.0;3615.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14010;77.0000000000;0210;2;2;9;1022;0;1420.0;1420.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14011;77.0000000000;0139;1;1;4;1022;0;695.0;695.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14012;77.0000000000;0139;2;2;4;1022;0;7638.0;7638.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14013;77.0000000000;0210;2;2;9;1022;0;1429.0;1429.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14013;77.0000000000;0139;2;2;4;1022;0;19275.0;19275.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14014;77.0000000000;0139;1;1;4;1022;0;2992.0;2992.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14015;77.0000000000;0139;1;1;4;1022;0;2529.0;2529.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14016;77.0000000000;0139;1;1;4;1022;0;1552.0;1552.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14017;77.0000000000;0139;2;2;4;1022;0;13936.0;13936.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14018;77.0000000000;0139;1;1;4;1022;0;4500.0;4500.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14019;77.0000000000;0139;2;2;4;1022;0;7244.0;7244.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14019;77.0000000000;0210;2;2;9;1022;0;673.0;673.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14020;77.0000000000;0139;1;1;4;1022;0;430.0;430.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14022;77.0000000000;0139;1;1;4;1022;0;4789.0;4789.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14023;77.0000000000;0139;1;1;4;1022;0;2453.0;2453.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14024;77.0000000000;0139;1;1;4;1022;0;2324.0;2324.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14025;77.0000000000;0139;1;1;4;1022;0;3410.0;3410.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14026;77.0000000000;0139;1;1;4;1022;0;2487.0;2487.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14027;77.0000000000;0139;2;2;4;1022;0;9712.0;9712.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14028;77.0000000000;0139;1;1;4;1022;0;355.0;355.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14029;77.0000000000;0139;1;1;4;1022;0;4796.0;4796.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14030;77.0000000000;0139;2;2;4;1022;0;10893.0;10893.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14031;77.0000000000;0139;1;1;4;1022;0;711.0;711.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14032;77.0000000000;0139;1;1;4;1022;0;486.0;486.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14033;77.0000000000;0139;1;1;4;1022;0;1591.0;1591.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14034;77.0000000000;0139;1;1;4;1022;0;365.0;365.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14035;77.0000000000;0139;2;2;4;1022;0;6989.0;6989.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14036;77.0000000000;0139;1;1;4;1022;0;4598.0;4598.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14037;77.0000000000;0139;1;1;4;1022;0;4461.0;4461.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14038;77.0000000000;0139;2;2;4;1022;0;40953.0;40953.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14038;77.0000000000;0210;2;2;9;1022;0;1662.0;1662.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14039;77.0000000000;0139;1;1;4;1022;0;3071.0;3071.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14040;77.0000000000;0139;1;1;4;1022;0;4473.0;4473.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14041;77.0000000000;0139;1;1;4;1022;0;3924.0;3924.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14043;77.0000000000;0139;2;2;4;1022;0;9635.0;9635.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14044;77.0000000000;0139;1;1;4;1022;0;1981.0;1981.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14045;77.0000000000;0139;1;1;4;1022;0;3819.0;3819.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14046;77.0000000000;0139;2;2;4;1022;0;5435.0;5435.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14047;77.0000000000;0139;1;1;4;1022;0;2009.0;2009.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14048;77.0000000000;0139;1;1;4;1022;0;1506.0;1506.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14050;77.0000000000;0139;1;1;4;1022;0;2903.0;2903.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14051;77.0000000000;0139;1;1;4;1022;0;1603.0;1603.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14052;77.0000000000;0139;2;2;4;1022;0;11160.0;11160.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14053;77.0000000000;0139;2;2;4;1022;0;7468.0;7468.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14054;77.0000000000;0139;2;2;4;1022;0;17292.0;17292.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14055;77.0000000000;0139;2;2;4;1022;0;22855.0;22855.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14057;77.0000000000;0139;2;2;4;1022;0;7576.0;7576.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14058;77.0000000000;0139;2;2;4;1022;0;10042.0;10042.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14059;77.0000000000;0139;1;1;4;1022;0;811.0;811.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14060;77.0000000000;0139;2;2;4;1022;0;6079.0;6079.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14061;77.0000000000;0139;1;1;4;1022;0;822.0;822.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14062;77.0000000000;0139;1;1;4;1022;0;1150.0;1150.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14063;77.0000000000;0139;1;1;4;1022;0;1208.0;1208.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14064;77.0000000000;0139;1;1;4;1022;0;373.0;373.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14065;77.0000000000;0139;1;1;4;1022;0;2353.0;2353.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14066;77.0000000000;0139;2;2;4;1022;0;7301.0;7301.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14067;77.0000000000;0139;1;1;4;1022;0;4918.0;4918.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14068;77.0000000000;0139;1;1;4;1022;0;669.0;669.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14069;77.0000000000;0139;2;2;4;1022;0;9005.0;9005.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14070;77.0000000000;0139;1;1;4;1022;0;1520.0;1520.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14071;77.0000000000;0139;1;1;4;1022;0;1088.0;1088.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14072;77.0000000000;0139;1;1;4;1022;0;1196.0;1196.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14073;77.0000000000;0139;1;1;4;1022;0;3374.0;3374.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA1;2;UG1;14074;77.0000000000;0139;1;1;4;1022;0;2636.0;2636.0;NULL;0;NULL;NULL
